id_camino,id_in_seq,initial state,current_state,goal_state,out_action,timesteps
223,12,"[0, 0, 2.454382779926281, 0.5565276825615084, 0.22297809198695395, 0]","[15.355935128419299, -7.2650829098222465, 9.758605106714988, 0.6919919612544211, 0.21007289990182604, 0.022248411448382823]","[18.460414880832147, -6.716667188626251, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
223,13,"[0, 0, 2.454382779926281, 0.5565276825615084, 0.22297809198695395, 0]","[17.219244028154034, -6.987903668743199, 9.187826237121287, 0.2859104790367862, 0.15365292550000403, -0.009366193206062474]","[18.460414880832147, -6.716667188626251, 0, 0, 0.5235987755982988, 0]","[-0.10472, 4]",0.2
223,14,"[0, 0, 2.454382779926281, 0.5565276825615084, 0.22297809198695395, 0]","[18.4581300338187, -6.7154937941515715, 8.6854272112667, 0.7814360265257122, 0.38470112150700186, 0.03664161842958227]","[18.460414880832147, -6.716667188626251, 0, 0, 0.5235987755982988, 0]",[],0.2
224,0,"[0, 0, 2.2631280163562733, -1.1845048641823481, -0.48218622125019045, 0]","[0.0, 0.0, 2.2631280163562733, -1.1845048641823481, -0.48218622125019045, 0]","[18.870013930528664, -4.802778357535116, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
224,1,"[0, 0, 2.2631280163562733, -1.1845048641823481, -0.48218622125019045, 0]","[0.497661759006699, -0.23651554604637923, 3.1823892833686043, 0.765343066202312, -0.4023424642037462, -0.002248689570208085]","[18.870013930528664, -4.802778357535116, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",0.2
224,2,"[0, 0, 2.2631280163562733, -1.1845048641823481, -0.48218622125019045, 0]","[1.0852174378075077, -0.7187636848121112, 4.3235981012104565, 0.711795818760974, -0.5401205630916887, -0.020096517512103326]","[18.870013930528664, -4.802778357535116, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
224,3,"[0, 0, 2.2631280163562733, -1.1845048641823481, -0.48218622125019045, 0]","[1.8387551262267923, -1.348967037687173, 5.445277346754046, 0.6839112735996999, -0.5535022600121813, 0.005300927663300556]","[18.870013930528664, -4.802778357535116, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
224,4,"[0, 0, 2.2631280163562733, -1.1845048641823481, -0.48218622125019045, 0]","[2.79232696771256, -2.0639221205856035, 6.440755052010414, 0.6910855037933367, -0.49833256000542314, 0.011973570839963948]","[18.870013930528664, -4.802778357535116, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
224,5,"[0, 0, 2.2631280163562733, -1.1845048641823481, -0.48218622125019045, 0]","[3.960818520993598, -2.7782792164529466, 7.220589110007923, 0.7907971640471245, -0.3749664382205266, 0.022011590033457387]","[18.870013930528664, -4.802778357535116, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
224,6,"[0, 0, 2.2631280163562733, -1.1845048641823481, -0.48218622125019045, 0]","[5.33512823488487, -3.373885567873918, 7.723267780607234, 0.8210882591174005, -0.22719728971500558, 0.024832090564613107]","[18.870013930528664, -4.802778357535116, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
224,7,"[0, 0, 2.2631280163562733, -1.1845048641823481, -0.48218622125019045, 0]","[6.836843991838225, -3.861124706243384, 8.127004484953776, 0.3149006149302378, -0.29784872321678707, -0.010948685202959427]","[18.870013930528664, -4.802778357535116, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
224,8,"[0, 0, 2.2631280163562733, -1.1845048641823481, -0.48218622125019045, 0]","[8.411723828123224, -4.350581497227556, 8.36895681745085, 0.8487224930922241, -0.12026837985888689, 0.028872356576725183]","[18.870013930528664, -4.802778357535116, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
224,9,"[0, 0, 2.2631280163562733, -1.1845048641823481, -0.48218622125019045, 0]","[10.066110031817171, -4.569523581393541, 8.296200377789619, 0.8518224652049337, 0.05986683114805616, 0.02832897495892465]","[18.870013930528664, -4.802778357535116, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
224,10,"[0, 0, 2.2631280163562733, -1.1845048641823481, -0.48218622125019045, 0]","[11.700964368847757, -4.607508238241338, 8.129440415275218, 0.32525760371005036, -0.009397576023163304, -0.011190631086326876]","[18.870013930528664, -4.802778357535116, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
224,11,"[0, 0, 2.2631280163562733, -1.1845048641823481, -0.48218622125019045, 0]","[13.30441555780519, -4.744078900735285, 8.071520997116327, 0.328132515226257, -0.07981283950985622, -0.011270120054851746]","[18.870013930528664, -4.802778357535116, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
224,12,"[0, 0, 2.2631280163562733, -1.1845048641823481, -0.48218622125019045, 0]","[14.898325427128974, -4.907353699027141, 7.969972394580884, 0.7588409433021094, 0.04770299642461755, 0.020016828092172763]","[18.870013930528664, -4.802778357535116, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",0.2
224,13,"[0, 0, 2.2631280163562733, -1.1845048641823481, -0.48218622125019045, 0]","[16.467496119854847, -4.91961087924283, 7.746988912811973, 0.5888732022162738, 0.09192115536484204, 0.006593897312060951]","[18.870013930528664, -4.802778357535116, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",0.2
224,14,"[0, 0, 2.2631280163562733, -1.1845048641823481, -0.48218622125019045, 0]","[17.980060004764045, -4.853681774471033, 7.411773706437947, 0.66933331182587, 0.16703613509171533, 0.011170098701060428]","[18.870013930528664, -4.802778357535116, 0, 0, 0.5235987755982988, 0]","[-0.10472, 4]",0.2
224,15,"[0, 0, 2.2631280163562733, -1.1845048641823481, -0.48218622125019045, 0]","[18.86627597429626, -4.696421665166316, 7.057566349993633, 0.5520210978748696, 0.319969300255289, 0.037230422845416486]","[18.870013930528664, -4.802778357535116, 0, 0, 0.5235987755982988, 0]",[],0.2
225,0,"[0, 0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[0.0, 0.0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[18.03258571953756, -1.8860155050469416, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.0]",0.2
225,1,"[0, 0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[0.5861236406163209, -0.10332420995806796, 2.9044753672964894, 1.241115614883571, 0.0512888737479701, -0.08469373832692723]","[18.03258571953756, -1.8860155050469416, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
225,2,"[0, 0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[1.2029793970040334, -0.43210396505420495, 3.810501370580049, 1.0299711554739341, -0.3100385228272654, -0.03665342386098735]","[18.03258571953756, -1.8860155050469416, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
225,3,"[0, 0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[1.9282987555482332, -0.9254985059542333, 4.876866942672063, 0.4833147720651655, -0.5278580159466427, -0.021658946424813162]","[18.03258571953756, -1.8860155050469416, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
225,4,"[0, 0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[2.7940436988347335, -1.564885373859452, 5.856390661077728, 0.7515943571582311, -0.4810903088482636, 0.013029599427042416]","[18.03258571953756, -1.8860155050469416, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
225,5,"[0, 0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[3.8632632910478097, -2.2283573403484724, 6.677518614589298, 0.7796110765922403, -0.3836086527085533, 0.018122702979477778]","[18.03258571953756, -1.8860155050469416, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
225,6,"[0, 0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[5.130589330017279, -2.81688200212358, 7.253821295399935, 0.8070409359454027, -0.25766962296090284, 0.021717400839943186]","[18.03258571953756, -1.8860155050469416, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
225,7,"[0, 0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[6.548433995191018, -3.2639533210047746, 7.590894386039704, 0.7454083015543688, -0.1509044977744523, 0.017785783662629433]","[18.03258571953756, -1.8860155050469416, 0, 0, 0.5235987755982988, 0]","[-0.10472, 4]",0.2
225,8,"[0, 0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[8.047310323457916, -3.444879791572341, 7.5992826723925955, 1.2082386575863153, 0.03444516093403636, -0.019768741205754458]","[18.03258571953756, -1.8860155050469416, 0, 0, 0.5235987755982988, 0]","[-0.0, 4]",0.2
225,9,"[0, 0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[9.55562968521164, -3.506349432067279, 7.678367492687551, 0.7763239155996423, -0.043224781510398554, -0.05391649861529377]","[18.03258571953756, -1.8860155050469416, 0, 0, 0.5235987755982988, 0]","[-0.10472, 4]",0.2
225,10,"[0, 0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[11.07453846269184, -3.576132167184959, 7.593690411090268, 1.2079171786746556, 0.101477313902409, -0.019552809784905652]","[18.03258571953756, -1.8860155050469416, 0, 0, 0.5235987755982988, 0]","[-0.10472, 4]",0.2
225,11,"[0, 0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[12.540060141870093, -3.4535695131889677, 7.20460427062177, 1.1887235556216398, 0.23673099278129958, -0.020709105978091467]","[18.03258571953756, -1.8860155050469416, 0, 0, 0.5235987755982988, 0]","[-0.10472, 4]",0.2
225,12,"[0, 0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[13.883895689479733, -3.1771003943145963, 6.603726312988779, 1.1608306450090002, 0.3518235476792856, -0.022424522875148747]","[18.03258571953756, -1.8860155050469416, 0, 0, 0.5235987755982988, 0]","[-0.10472, 4]",0.2
225,13,"[0, 0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[15.067944204914859, -2.819334031159395, 5.848792805988592, 1.1314166434363577, 0.43712190485817054, -0.024830789880576038]","[18.03258571953756, -1.8860155050469416, 0, 0, 0.5235987755982988, 0]","[-0.10472, 4]",0.2
225,14,"[0, 0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[16.082807724241082, -2.4569059630558914, 5.004165505630551, 1.1126967371756977, 0.4831859508801291, -0.0282403027522206]","[18.03258571953756, -1.8860155050469416, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",0.2
225,15,"[0, 0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[16.999798004617077, -2.207836926746347, 4.399090195404163, 0.7055384878745999, 0.3989563259104517, -0.006330392265614271]","[18.03258571953756, -1.8860155050469416, 0, 0, 0.5235987755982988, 0]","[-0.03491, 6]",0.2
225,16,"[0, 0, 2.6886157139416196, 1.2787986168399899, 0.4439659727189572, 0]","[17.782875350092507, -2.0207710535073584, 3.654942620810775, 0.19824623873820527, 0.3022686126194049, 0.0006487174761251949]","[18.03258571953756, -1.8860155050469416, 0, 0, 0.5235987755982988, 0]",[],0.2
226,0,"[0, 0, 2.0351223967961154, -0.009901918426501916, -0.004865476546464298, 0]","[0.0, 0.0, 2.0351223967961154, -0.009901918426501916, -0.004865476546464298, 0]","[17.674702007242495, -7.684184083546169, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
226,1,"[0, 0, 2.0351223967961154, -0.009901918426501916, -0.004865476546464298, 0]","[0.4124699521106163, -0.15858035651717212, 2.289000678491124, 1.3217252618675752, -0.0846000121285556, -0.045402518192773814]","[17.674702007242495, -7.684184083546169, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
226,2,"[0, 0, 2.0351223967961154, -0.009901918426501916, -0.004865476546464298, 0]","[0.8843738251622378, -0.5850183626255884, 3.6245664946433718, 1.1699523422462075, -0.4910631475939343, -0.057953365418811895]","[17.674702007242495, -7.684184083546169, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
226,3,"[0, 0, 2.0351223967961154, -0.009901918426501916, -0.004865476546464298, 0]","[1.4935401808054627, -1.2230463058746548, 5.06608339620735, 0.3988111010641918, -0.7467443587885925, -0.018714353396633906]","[17.674702007242495, -7.684184083546169, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
226,4,"[0, 0, 2.0351223967961154, -0.009901918426501916, -0.004865476546464298, 0]","[2.244954642185517, -2.0846995667277097, 6.418098299187709, 0.2910187061556187, -0.8318828917853128, -0.010727936050693686]","[17.674702007242495, -7.684184083546169, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
226,5,"[0, 0, 2.0351223967961154, -0.009901918426501916, -0.004865476546464298, 0]","[3.172251390869822, -3.140658233536731, 7.639468577054524, 0.7414862539980475, -0.6850898812173613, 0.027190603226885574]","[17.674702007242495, -7.684184083546169, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
226,6,"[0, 0, 2.0351223967961154, -0.009901918426501916, -0.004865476546464298, 0]","[4.416803479636739, -4.1865745479008405, 8.617369770777199, 0.717333740556477, -0.5391876309405258, 0.025218014864667987]","[17.674702007242495, -7.684184083546169, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",0.2
226,7,"[0, 0, 2.0351223967961154, -0.009901918426501916, -0.004865476546464298, 0]","[5.94409065912229, -5.123952927005547, 9.326510150819814, 0.6584349659214209, -0.415121766333288, 0.020941515062421683]","[17.674702007242495, -7.684184083546169, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.0]",0.2
226,8,"[0, 0, 2.0351223967961154, -0.009901918426501916, -0.004865476546464298, 0]","[7.659745194941613, -5.971932554434197, 9.890487390896181, 0.3563338718487165, -0.4192047158607917, -0.00017174114368728234]","[17.674702007242495, -7.684184083546169, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
226,9,"[0, 0, 2.0351223967961154, -0.009901918426501916, -0.004865476546464298, 0]","[9.513114835290931, -6.739845686784078, 10.211826811050177, 0.8026046302790489, -0.21987719956464413, 0.032234790996235343]","[17.674702007242495, -7.684184083546169, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
226,10,"[0, 0, 2.0351223967961154, -0.009901918426501916, -0.004865476546464298, 0]","[11.487589697224912, -7.2995264696817275, 10.413713751592491, 0.2513784463097551, -0.27033878545280204, -0.007948022980593427]","[17.674702007242495, -7.684184083546169, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
226,11,"[0, 0, 2.0351223967961154, -0.009901918426501916, -0.004865476546464298, 0]","[13.507414766854085, -7.788558041852748, 10.416602384745097, 0.8176015357095536, -0.061744664218774385, 0.03304196063067493]","[17.674702007242495, -7.684184083546169, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
226,12,"[0, 0, 2.0351223967961154, -0.009901918426501916, -0.004865476546464298, 0]","[15.550715634864966, -7.868866934343161, 10.061862778729562, 0.8080787911026389, 0.14083854399612777, 0.03132854282287087]","[17.674702007242495, -7.684184083546169, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
226,13,"[0, 0, 2.0351223967961154, -0.009901918426501916, -0.004865476546464298, 0]","[17.45921411975639, -7.545296588518349, 9.311468873420475, 0.8757250979615722, 0.3756485047988728, 0.0353728045887113]","[17.674702007242495, -7.684184083546169, 0, 0, 0.5235987755982988, 0]",[],0.2
227,0,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[0.0, 0.0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
227,1,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[0.4440881480368252, -0.21690557594338503, 2.9204638166734447, 0.6945015184411187, -0.4367331816732896, -0.017917586205267903]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
227,2,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[0.9703177088918017, -0.7019851343770499, 4.118014763059112, 0.883621089247065, -0.5578402513134959, -0.01695827782734036]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
227,3,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[1.6729652629100689, -1.3487231226426941, 5.339702880824925, 0.6759721482563855, -0.5935112291081853, 0.004222855750994028]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.03491, 0.0]",0.2
227,4,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[2.574478105789368, -2.1101578057320935, 6.466202992322298, 0.4719268800729085, -0.6241678965149495, -0.0025539521012546127]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
227,5,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[3.666460313263087, -2.972454327165196, 7.449044746307392, 0.6950794200473243, -0.5248982932273287, 0.018640877393175725]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
227,6,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[5.005408660270455, -3.7792842162558316, 8.164179941326555, 0.8183934590298285, -0.3589005458809283, 0.02822324522485152]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",0.2
227,7,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[6.553412157976663, -4.434092510468154, 8.665972293080706, 0.5707874042539421, -0.29716544451480975, 0.010608054609536831]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
227,8,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[8.205026266531105, -5.064072993682128, 9.106028036775887, 0.27797026059461283, -0.35723087765264705, -0.009247925296103956]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
227,9,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[9.941946954726987, -5.693080341822279, 9.398633765497248, 0.7811151491688206, -0.18505972166450574, 0.02796149621416114]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
227,10,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[11.773778056063415, -6.159927316878613, 9.59824098757661, 0.2728070764292947, -0.24177256139193995, -0.008915616921313537]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
227,11,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[13.64635289666638, -6.562107145450059, 9.577831676191487, 0.8955405329257473, -0.01254498608404391, 0.03623760574389901]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.03491, 0.0]",0.2
227,12,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[15.533868055446044, -6.65812179765638, 9.375379808770568, 0.48740386006780334, 0.023887561579292376, 0.005527353425218794]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",0.2
227,13,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[17.370961972350223, -6.656407870594213, 9.054220333027127, 0.586526758925001, 0.10165177539126945, 0.011807786588418849]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
227,14,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[19.11915669137179, -6.488605166170642, 8.528024652060628, 0.7634077773889317, 0.2577466782711311, 0.0235395212862714]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
227,15,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[20.733390668093133, -6.195594909274373, 7.962917915175907, 0.32339723927262826, 0.19144392884546713, -0.011041629479205213]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
227,16,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[22.262688333349686, -6.022181032034313, 7.5359736041126935, 0.3458097082222801, 0.11935403817078429, -0.011957462121761018]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",0.2
227,17,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[23.724771438028544, -5.9191321838442725, 7.153570978699446, 0.6691432157888199, 0.18755600940552322, 0.009965705116428384]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]","[-0.10472, 4]",0.2
227,18,"[0, 0, 2.036117682140674, -0.955593072372674, -0.4388047098060237, 0]","[24.931719589575106, -5.67348947553608, 6.588291752399162, 1.093546128676839, 0.35671768245942376, -0.009200266129776561]","[24.93657320017068, -5.903639790990151, 0, 0, 0.5235987755982988, 0]",[],0.2
228,0,"[0, 0, 2.905543234675698, 0.13830732662656298, 0.047565289842431024, 0]","[0.0, 0.0, 2.905543234675698, 0.13830732662656298, 0.047565289842431024, 0]","[20.831873506548142, -7.231186819996945, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
228,1,"[0, 0, 2.905543234675698, 0.13830732662656298, 0.047565289842431024, 0]","[0.5831897735318206, -0.12512119479518927, 3.0854558570914765, 0.9410885005823824, -0.07840796964463795, -0.04403459371533044]","[20.831873506548142, -7.231186819996945, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
228,2,"[0, 0, 2.905543234675698, 0.13830732662656298, 0.047565289842431024, 0]","[1.2141372808010957, -0.4612660717277714, 3.890280590024654, 1.01731037715298, -0.30359042755806487, -0.029963724981882954]","[20.831873506548142, -7.231186819996945, 0, 0, 0.5235987755982988, 0]","[-0.03491, 0.0]",0.2
228,3,"[0, 0, 2.905543234675698, 0.13830732662656298, 0.047565289842431024, 0]","[1.9603561762293849, -0.9444870543709045, 4.899092092995797, 0.5852680735340985, -0.47007773773457606, -0.013910585945854401]","[20.831873506548142, -7.231186819996945, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
228,4,"[0, 0, 2.905543234675698, 0.13830732662656298, 0.047565289842431024, 0]","[2.8412930426686698, -1.5651441077827932, 5.91018465804259, 0.38701461561713857, -0.5786971988634474, -0.014950557245068174]","[20.831873506548142, -7.231186819996945, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
228,5,"[0, 0, 2.905543234675698, 0.13830732662656298, 0.047565289842431024, 0]","[3.8419686332526646, -2.367240427897932, 6.981894694306458, 0.3094169353340954, -0.6593676597643191, -0.011150975959567268]","[20.831873506548142, -7.231186819996945, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",0.2
228,6,"[0, 0, 2.905543234675698, 0.13830732662656298, 0.047565289842431024, 0]","[4.99178982315111, -3.321760343973899, 7.991985944249442, 0.6145313341787649, -0.5756336191553215, 0.015752701678686375]","[20.831873506548142, -7.231186819996945, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.0]",0.2
228,7,"[0, 0, 2.905543234675698, 0.13830732662656298, 0.047565289842431024, 0]","[6.351883587733456, -4.313843514080946, 8.906404224160763, 0.3476322313397967, -0.5895568741687096, -0.0013263690424875699]","[20.831873506548142, -7.231186819996945, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",0.2
228,8,"[0, 0, 2.905543234675698, 0.13830732662656298, 0.047565289842431024, 0]","[7.880257905858689, -5.363262525413931, 9.692235450362002, 0.5531533632200476, -0.5012717340378634, 0.015252988634900273]","[20.831873506548142, -7.231186819996945, 0, 0, 0.5235987755982988, 0]","[-0.08727, 0.0]",0.2
228,9,"[0, 0, 2.905543234675698, 0.13830732662656298, 0.047565289842431024, 0]","[9.641776785358564, -6.275381601793599, 10.178250891394228, 0.7944535633520697, -0.3034860398546768, 0.03229040936872421]","[20.831873506548142, -7.231186819996945, 0, 0, 0.5235987755982988, 0]","[-0.06981, 0.0]",0.2
228,10,"[0, 0, 2.905543234675698, 0.13830732662656298, 0.047565289842431024, 0]","[11.601695279541024, -6.871428035642495, 10.346064957528677, 0.7013818490051958, -0.14962108000239907, 0.024631320659595075]","[20.831873506548142, -7.231186819996945, 0, 0, 0.5235987755982988, 0]","[-0.05236, 0.0]",0.2
228,11,"[0, 0, 2.905543234675698, 0.13830732662656298, 0.047565289842431024, 0]","[13.632100046737811, -7.192633075608459, 10.269437119767167, 0.5940322290593252, -0.047192956325959864, 0.01610816134617447]","[20.831873506548142, -7.231186819996945, 0, 0, 0.5235987755982988, 0]","[-0.01745, 0.0]",0.2
228,12,"[0, 0, 2.905543234675698, 0.13830732662656298, 0.047565289842431024, 0]","[15.651437130171798, -7.369351947135256, 10.099485090053701, 0.3754802653699778, -0.04917081358395669, -0.0004859652168907255]","[20.831873506548142, -7.231186819996945, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
228,13,"[0, 0, 2.905543234675698, 0.13830732662656298, 0.047565289842431024, 0]","[17.625627301044926, -7.396237485966138, 9.673565229553617, 0.8993795725464864, 0.19111775060249164, 0.03698614982549646]","[20.831873506548142, -7.231186819996945, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
228,14,"[0, 0, 2.905543234675698, 0.13830732662656298, 0.047565289842431024, 0]","[19.48492947822108, -7.162705057083639, 9.158067495027424, 0.28753477177659015, 0.1337860055689402, -0.009445545520203172]","[20.831873506548142, -7.231186819996945, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
228,15,"[0, 0, 2.905543234675698, 0.13830732662656298, 0.047565289842431024, 0]","[20.828290686024772, -6.991925481709088, 8.676126018442469, 0.8588742639195672, 0.2895022733808739, 0.03154116690582859]","[20.831873506548142, -7.231186819996945, 0, 0, 0.5235987755982988, 0]",[],0.2
229,0,"[0, 0, 3.3187148376771742, 0.33934099646573596, 0.10189659239146365, 0]","[0.0, 0.0, 3.3187148376771742, 0.33934099646573596, 0.10189659239146365, 0]","[17.196309794811118, -2.153142173951328, 0, 0, 0.5235987755982988, 0]","[-0.0, 0.0]",0.2
229,1,"[0, 0, 3.3187148376771742, 0.33934099646573596, 0.10189659239146365, 0]","[0.6644256061476552, -0.09896748659556284, 3.417072265627565, 0.8384547537538987, -0.033799369306324274, -0.03905177301995652]","[17.196309794811118, -2.153142173951328, 0, 0, 0.5235987755982988, 0]","[-0.10472, 0.0]",0.2
229,2,"[0, 0, 3.3187148376771742, 0.33934099646573596, 0.10189659239146365, 0]","[1.3652844694242519, -0.3745191963812543, 3.9890896202419057, 0.9840424363598924, -0.19858357485614936, -0.02274861067562858]","[17.196309794811118, -2.153142173951328, 0, 0, 0.5235987755982988, 0]","[-0.10472, 4]",0.2
229,3,"[0, 0, 3.3187148376771742, 0.33934099646573596, 0.10189659239146365, 0]","[2.1420295910571787, -0.6826376891251517, 4.433784320737906, 1.174914224917272, -0.22619353148559512, -0.037310317700194946]","[17.196309794811118, -2.153142173951328, 0, 0, 0.5235987755982988, 0]","[-0.10472, 4]",0.2
